rust:event_dispatching,erlang:port_receive,port:message_queue_len,erlang:msg_byte_size,erlang:binary_to_term,chalk_pipeline:flush/0,erlang:term_to_binary,erlang:msg_byte_size,erlang:port_command
0.028634,0.096923,0,76,0.006122,0.001051,0.193796,804,0.012053
0.026179,0.103706,0,76,0.007504,0.001633,0.261223,804,0.012854
0.020719,0.099337,0,76,0.009087,0.001654,0.235624,804,0.014607
0.029065,0.120507,0,76,0.007514,0.001633,0.22813,804,0.012273
0.032021,0.115007,0,76,0.006542,0.001292,0.207241,804,0.013786
0.025919,0.108063,0,76,0.007464,0.001333,0.230364,804,0.013175
0.024607,0.123212,0,76,0.007194,0.001182,0.251965,804,0.013916
0.027182,0.12244,0,76,0.006974,0.001212,0.229082,804,0.013305
0.024837,0.124534,0,76,0.012364,0.002544,0.258317,804,0.018185
0.026601,0.129864,0,76,0.012464,0.002274,0.356663,804,0.01624
0.022773,0.09571,0,76,0.005581,0.001002,0.240062,804,0.011392
0.036128,0.099117,0,76,0.006572,0.001022,0.234543,804,0.012884
0.022092,0.075191,0,76,0.00522,0.000992,0.213763,804,0.012784
0.024356,0.096822,0,76,0.005641,0.001052,0.204666,804,0.011892
0.022452,0.11142,0,76,0.005571,0.001132,0.215476,804,0.012434
0.022011,0.0956,0,76,0.005781,0.001162,0.214094,804,0.012444
0.025408,0.110027,0,76,0.012964,0.002675,0.31802,804,0.018685
0.022803,0.112282,0,76,0.014026,0.003086,0.359147,804,0.020579
0.02109,0.099367,0,76,0.011472,0.002735,0.235675,804,0.0162
0.028243,0.127641,0,76,0.012173,0.002435,0.272072,804,0.016311
0.020699,0.094578,0,76,0.006783,0.001232,0.19589,804,0.011972
0.023544,0.086834,0,76,0.005731,0.001001,0.220146,804,0.011481
0.024536,0.090931,0,76,0.005852,0.001152,0.198203,804,0.011181
0.024066,0.114245,0,76,0.01065,0.002144,0.261193,804,0.015639
0.021902,0.080892,0,76,0.006001,0.001052,0.216258,804,0.012283
0.02643,0.099227,0,76,0.00522,0.001152,0.193485,804,0.011041
0.024596,0.232468,0,76,0.005962,0.001192,0.222239,804,0.013485
0.025588,0.142539,0,76,0.007224,0.001523,0.237748,804,0.014397
0.023825,0.075142,0,76,0.00526,0.001152,0.215757,804,0.012693
0.025407,0.099408,0,76,0.005049,0.001102,0.210096,804,0.012594
0.019326,0.093727,0,76,0.00508,0.001092,0.253157,804,0.012644
0.027983,0.112461,0,76,0.00512,0.001102,0.227269,804,0.012593
0.023925,0.108084,0,76,0.00506,0.001152,0.210156,804,0.013205
0.024456,0.10048,0,76,0.005179,0.001162,0.235154,804,0.013195
0.027081,0.107973,0,76,0.006733,0.001242,0.277784,804,0.013045
0.023705,0.093296,0,76,0.00522,0.001182,0.21233,804,0.013305
0.023725,0.09575,0,76,0.005531,0.001102,0.223752,804,0.013285
0.023955,0.104176,0,76,0.00528,0.001132,0.213433,804,0.012834
0.028083,0.144953,0,76,0.006122,0.001172,0.219414,804,0.013676
0.023354,0.098416,0,76,0.007294,0.001603,0.205507,804,0.012444
0.027803,0.136237,0,76,0.006322,0.001262,0.254991,804,0.017032
0.025228,0.094428,0,76,0.006762,0.001303,0.211228,804,0.011973
0.027783,0.1116,0,76,0.005791,0.001142,0.225676,804,0.013265
0.022463,0.090139,0,76,0.005511,0.001122,0.220906,804,0.013245
0.02642,0.104607,0,76,0.0054,0.001122,0.216599,804,0.013716
0.021922,0.091883,0,76,0.00516,0.001112,0.216458,804,0.012964
0.026661,0.084409,0,76,0.005219,0.001042,0.272865,804,0.012874
0.024796,0.075733,0,76,0.004839,0.001032,0.213052,804,0.012834
0.023284,0.104467,0,76,0.00562,0.001172,0.218462,804,0.013145
0.02671,0.074671,0,76,0.00541,0.001132,0.21216,804,0.013185
0.021891,0.10601,0,76,0.0055,0.001263,0.250422,804,0.013425
0.024566,0.10585,0,76,0.00538,0.001182,0.222369,804,0.023004
0.023645,0.104697,0,76,0.00531,0.001152,0.267024,804,0.013125
0.024055,0.108304,0,76,0.00524,0.001162,0.223532,804,0.012553
0.02638,0.216698,0,76,0.00514,0.001132,0.213673,804,0.013205
0.021841,0.097123,0,76,0.004609,0.001082,0.188084,804,0.011702
0.024727,1.203199,0,76,0.00556,0.001543,0.192543,804,0.040166
0.02682,0.491036,0,76,0.007083,0.001473,0.231927,804,0.01554
0.028884,0.112923,0,76,0.009378,0.001573,0.246404,804,0.014868
0.026931,0.07941,0,76,0.004999,0.001182,0.202362,804,0.012283
0.025218,0.095119,0,76,0.00519,0.001152,0.219183,804,0.012394
0.019527,0.097003,0,76,0.005711,0.001262,0.224293,804,0.012844
0.022382,0.205858,0,76,0.028554,0.001132,0.220596,804,0.013215
0.027983,0.106581,0,76,0.007755,0.001883,0.245353,804,0.014808
0.023414,0.094278,0,76,0.00542,0.001102,0.210256,804,0.012364
0.024496,0.096592,0,76,0.00516,0.001072,0.211559,804,0.013485
0.02671,0.101381,0,76,0.00519,0.001092,0.210827,804,0.011813
0.023725,0.090781,0,76,0.004609,0.001002,0.192343,804,0.011411
0.026701,0.109105,0,76,0.00539,0.001193,0.213262,804,0.012674
0.023955,0.116319,0,76,0.006693,0.001923,0.219825,804,0.014187
0.022342,0.096172,0,76,0.006342,0.001282,0.239181,804,0.015459
0.02694,0.104838,0,76,0.052719,0.001343,0.255381,804,0.0158
0.022552,0.092054,0,76,0.00514,0.001112,0.217249,804,0.012484
0.022252,0.091292,0,76,0.005029,0.001102,0.210357,804,0.011702
0.025608,0.104597,0,76,0.00536,0.001132,0.234673,804,0.012834
0.022993,0.248519,0,76,0.00545,0.001262,0.22789,804,0.013435
0.023955,0.103555,0,76,0.013285,0.002776,0.294625,804,0.018665
0.030688,0.110688,0,76,0.012424,0.002594,0.271522,804,0.017103
0.023193,0.282222,0,76,0.011743,0.002254,0.270279,804,0.017213
0.029987,0.121809,0,76,0.007164,0.001302,0.221017,804,0.012884
0.023695,0.080151,0,76,0.006933,0.001022,0.199686,804,0.011692
0.030328,0.088306,0,76,0.005971,0.001192,0.208023,804,0.012012
0.02117,0.071285,0,76,0.00553,0.001012,0.203614,804,0.015539
0.026079,0.099498,0,76,0.005921,0.001212,0.235374,804,0.012704
0.021942,0.094387,0,76,0.005521,0.001433,0.211709,804,0.013335
0.02653,0.103545,0,76,0.0055,0.001082,0.220636,804,0.011702
0.028934,0.323841,0,76,0.00571,0.001152,0.271623,804,0.012243
0.024476,0.259559,0,76,0.008716,0.001934,0.238981,804,0.014427
0.022422,0.103566,0,76,0.005851,0.001222,0.225665,804,0.013967
0.025799,0.098055,0,76,0.006031,0.001092,0.22297,804,0.014798
0.0264,0.099978,0,76,0.00525,0.001082,0.209465,804,0.012664
0.025258,0.084269,0,76,0.019406,0.001423,0.256674,804,0.011221
0.025087,0.266463,0,76,0.048621,0.001103,0.22306,804,0.012373
0.025387,0.07916,0,76,0.00546,0.000952,0.205858,804,0.011832
0.025949,0.110818,0,76,0.00526,0.001112,0.212321,804,0.012263
0.032922,0.115257,0,76,0.006062,0.001172,0.254069,804,0.015299
0.025368,0.102673,0,76,0.005681,0.001062,0.234342,804,0.013796
0.022853,0.226858,0,76,0.005219,0.001102,0.212501,804,0.014588
0.024145,0.094168,0,76,0.00548,0.001062,0.20702,804,0.011662
0.021991,0.071565,0,76,0.004519,0.000912,0.202111,804,0.014236
0.024707,0.108594,0,76,0.005571,0.001132,0.21219,804,0.013325
0.023745,0.090671,0,76,0.005149,0.001082,0.196321,804,0.011561
0.024927,0.097764,0,76,0.00528,0.001182,0.215547,804,0.011601
0.028895,0.114345,0,76,0.005641,0.001182,0.245493,804,0.014177
0.025588,0.216588,0,76,0.005541,0.001192,0.299074,804,0.011782
0.022563,0.074811,0,76,0.004839,0.001002,0.202061,804,0.011722
0.025327,0.097294,0,76,0.00566,0.001082,0.224373,804,0.013616
0.023735,0.097153,0,76,0.00559,0.001122,0.220085,804,0.013225
0.026901,0.104697,0,76,0.00527,0.001122,0.214515,804,0.012954
0.022682,0.091172,0,76,0.004829,0.001082,0.207011,804,0.012042
0.027943,0.120337,0,76,0.00561,0.001233,0.214534,804,0.013956
0.024988,0.081132,0,76,0.00499,0.000932,0.200097,804,0.013044
0.0269,0.112823,0,76,0.00531,0.001052,0.207501,804,0.012794
0.025298,0.116028,0,76,0.050836,0.001222,0.214084,804,0.013085
0.02612,0.101801,0,76,0.00516,0.001072,0.237738,804,0.011933
0.025819,0.220155,0,76,0.00538,0.001092,0.208383,804,0.012353
0.024215,0.098606,0,76,0.018976,0.001142,0.219504,804,0.013034
0.027041,0.088367,0,76,0.006161,0.001503,0.219444,804,0.013515
0.02648,0.115518,0,76,0.005199,0.001072,0.213834,804,0.012213
0.028864,0.104768,0,76,0.00539,0.001132,0.252226,804,0.011862
0.023664,0.099498,0,76,0.00553,0.001082,0.220787,804,0.012373
0.031179,0.122641,0,76,0.005069,0.001122,0.216599,804,0.013275
0.028785,0.215616,0,76,0.00524,0.001122,0.216037,804,0.012304
0.028213,0.097925,0,76,0.004418,0.000992,0.199526,804,0.012073
0.027422,0.10104,0,76,0.006583,0.001222,0.253337,804,0.013145
0.028083,0.098846,0,76,0.00493,0.001072,0.204716,804,0.014547
0.022302,0.198634,0,76,0.00521,0.001072,0.209846,804,0.011472
0.024035,0.104527,0,76,0.005932,0.001122,0.243609,804,0.014297
0.025047,0.082145,0,76,0.006332,0.001403,0.21236,804,0.013015
0.028113,0.102413,0,76,0.00531,0.001072,0.207201,804,0.012764
0.026781,0.114215,0,76,0.00544,0.001173,0.209775,804,0.013035
0.029455,0.11117,0,76,0.004719,0.001032,0.193254,804,0.012013
0.019106,0.197802,0,76,0.00507,0.001272,0.209686,804,0.013235
0.028444,0.109947,0,76,0.00526,0.001102,0.263797,804,0.012594
0.02634,0.085641,0,76,0.004989,0.001052,0.22801,804,0.012574
0.027492,0.104567,0,76,0.00535,0.001102,0.215065,804,0.012975
0.029916,0.120557,0,76,0.012013,0.002395,0.287432,804,0.017002
0.028163,0.139703,0,76,0.013776,0.002866,0.294886,804,0.017503
0.021401,0.123142,0,76,0.012193,0.002504,0.258918,804,0.01546
0.025879,0.097644,0,76,0.011251,0.001824,0.260381,804,0.013796
0.023986,0.071063,0,76,0.006122,0.001092,0.162797,804,0.009909
0.023744,0.101121,0,76,0.005741,0.001563,0.209625,804,0.011912
0.026319,0.107242,0,76,0.005491,0.001102,0.20167,804,0.012984
0.025488,0.109316,0,76,0.005761,0.001092,0.209986,804,0.012263
0.025789,0.101301,0,76,0.00534,0.001182,0.248278,804,0.012243
0.025989,0.113103,0,76,0.006021,0.001092,0.212601,804,0.012664
0.026831,0.093997,0,76,0.00555,0.000952,0.200758,804,0.012484
0.024477,0.10103,0,76,0.006252,0.001222,0.211288,804,0.011602
0.023093,0.077236,0,76,0.005821,0.000971,0.201891,804,0.012193
0.027782,0.081003,0,76,0.00529,0.000981,0.202683,804,0.011732
0.022853,0.072156,0,76,0.00547,0.001012,0.2015,804,0.013255
0.025398,0.088106,0,76,0.00552,0.001123,0.224723,804,0.015139
0.023004,0.078237,0,76,0.00502,0.000941,0.200769,804,0.012674
0.02627,0.099788,0,76,0.00525,0.001012,0.232027,804,0.011852
0.02628,0.106771,0,76,0.00528,0.001062,0.225886,804,0.012123
0.026189,0.097584,0,76,0.00504,0.001052,0.194326,804,0.012544
0.024837,0.287803,0,76,0.0052,0.001072,0.22287,804,0.011992
0.024106,0.101982,0,76,0.00543,0.001272,0.252446,804,0.013997
0.028684,0.099899,0,76,0.005099,0.001172,0.210177,804,0.012393
0.028704,0.105769,0,76,0.005941,0.001112,0.227549,804,0.012955
0.020078,0.088206,0,76,0.005731,0.001052,0.213703,804,0.012213
0.028554,0.099547,0,76,0.00516,0.001052,0.223351,804,0.011592
0.024978,0.110027,0,76,0.005871,0.001162,0.226076,804,0.013235
0.025608,0.107693,0,76,0.004909,0.001082,0.263767,804,0.011482
0.027101,0.087886,0,76,0.004839,0.000952,0.198764,804,0.012294
0.028614,0.102623,0,76,0.005441,0.001052,0.211719,804,0.012473
0.024316,0.099528,0,76,0.005159,0.001203,0.208393,804,0.013345
0.02605,0.102132,0,76,0.005741,0.001152,0.231416,804,0.013155
0.029767,0.112993,0,76,0.0056,0.001122,0.242568,804,0.014928
0.031059,0.098886,0,76,0.006032,0.001232,0.215647,804,0.013495
0.025949,0.105619,0,76,0.005781,0.001152,0.209425,804,0.011742
0.027682,0.107653,0,76,0.00537,0.001082,0.21205,804,0.013986
0.02661,0.121369,0,76,0.006412,0.001132,0.213252,804,0.013486
0.025027,0.103526,0,76,0.00577,0.001343,0.250683,804,0.011211
0.030678,0.228881,0,76,0.005591,0.001122,0.241225,804,0.024796
0.028283,0.224934,0,76,0.006523,0.001032,0.217159,804,0.012443
0.027331,0.104377,0,76,0.005671,0.001042,0.220415,804,0.013045
0.02628,0.118093,0,76,0.00555,0.001132,0.213883,804,0.012674
0.027392,0.119856,0,76,0.00568,0.001152,0.21743,804,0.012484
0.027732,0.104678,0,76,0.00532,0.001112,0.208683,804,0.026641
0.030427,0.113344,0,76,0.007213,0.001804,0.271021,804,0.017513
0.025358,0.096392,0,76,0.008225,0.001623,0.233471,804,0.013164
0.02628,0.094768,0,76,0.006262,0.001222,0.215396,804,0.013696
0.023254,0.099468,0,76,0.00565,0.001122,0.207161,804,0.011702
0.024927,0.100529,0,76,0.005551,0.001493,0.214544,804,0.013375
0.022733,0.087475,0,76,0.028233,0.001133,0.209104,804,0.018114
0.023515,0.08501,0,76,0.00562,0.001082,0.215497,804,0.011702
0.020258,0.26007,0,76,0.007484,0.001202,0.256434,804,0.014788
0.025949,0.097965,0,76,0.00546,0.001202,0.213884,804,0.012042
0.023525,0.088006,0,76,0.00536,0.001152,0.210206,804,0.012063
0.019537,0.105118,0,76,0.00514,0.001072,0.212921,804,0.011652
0.02676,0.110188,0,76,0.00549,0.001152,0.247597,804,0.014568
0.023795,0.104076,0,76,0.005781,0.001132,0.259379,804,0.015389
0.024436,0.1008,0,76,0.004899,0.001052,0.20664,804,0.011392
0.023885,0.091662,0,76,0.044655,0.001102,0.196009,804,0.011883
0.024867,0.093286,0,76,0.00549,0.001092,0.213873,804,0.012734
0.024987,0.119936,0,76,0.01566,0.003146,0.354328,804,0.020879
0.024717,0.136738,0,76,0.013044,0.002565,0.281771,804,0.016652
0.023875,0.113183,0,76,0.009257,0.001573,0.248138,804,0.013656
0.025308,0.097513,0,76,0.007935,0.001323,0.224012,804,0.012644
0.020749,0.089228,0,76,0.005501,0.001122,0.208012,804,0.011782
0.024176,0.257164,0,76,0.005801,0.001032,0.201851,804,0.014237
0.023564,0.103586,0,76,0.006201,0.001182,0.218172,804,0.013014
0.022903,0.090891,0,76,0.0051,0.001112,0.207792,804,0.012283
0.025138,0.354698,0,76,0.00511,0.001022,0.191771,804,0.011833
0.022994,0.074941,0,76,0.00518,0.000951,0.199627,804,0.013034
0.022873,0.093115,0,76,0.005361,0.001152,0.227208,804,0.012904
0.025448,0.189788,0,76,0.00524,0.001112,0.221638,804,0.012764
0.025778,0.110428,0,76,0.00481,0.001062,0.204796,804,0.012383
0.023685,0.230364,0,76,0.00496,0.001112,0.219333,804,0.012233
0.024897,0.094328,0,76,0.00512,0.001082,0.209465,804,0.012844
0.02642,0.105368,0,76,0.005531,0.001162,0.245312,804,0.014157
0.022262,0.24366,0,76,0.004578,0.000962,0.187584,804,0.011962
0.025458,0.10069,0,76,0.00538,0.001142,0.239922,804,0.014458
0.027081,0.283554,0,76,0.005841,0.001273,0.156084,804,0.011141
0.02689,0.087044,0,76,0.038122,0.001052,0.152728,804,0.010981
0.027371,0.083457,0,76,0.003617,0.000782,0.109927,804,0.007845
0.024746,0.06891,0,76,0.003988,0.000791,0.144753,804,0.009979
0.025007,0.08485,0,76,0.004749,0.001272,0.158309,804,0.01053
0.018384,0.076434,0,76,0.004379,0.000801,0.150704,804,0.009338
0.024005,0.061285,0,76,0.002796,0.000581,0.103174,804,0.007845
0.024557,0.084519,0,76,0.004629,0.000871,0.151917,804,0.009287
0.024556,0.080051,0,76,0.003547,0.000651,0.109687,804,0.008125
0.023014,0.06894,0,76,0.003807,0.000771,0.144022,804,0.009357
0.02626,0.089529,0,76,0.004208,0.001012,0.151746,804,0.009598
0.024276,0.07976,0,76,0.003196,0.000591,0.103776,804,0.008005
0.020839,0.081904,0,76,0.004329,0.000901,0.149131,804,0.0106
0.02643,0.090391,0,76,0.003316,0.000621,0.117712,804,0.007835
0.027351,0.186943,0,76,0.004508,0.000822,0.154801,804,0.010851
0.029676,0.122922,0,76,0.00547,0.001353,0.219363,804,0.012264
0.025047,0.088477,0,76,0.003166,0.000651,0.112281,804,0.007965
0.029806,0.107342,0,76,0.006192,0.001433,0.223982,804,0.014527
0.025809,0.094057,0,76,0.004629,0.000782,0.152066,804,0.010129
0.030958,0.103064,0,76,0.00528,0.000822,0.167396,804,0.010179
0.030668,0.089328,0,76,0.004499,0.000981,0.152558,804,0.010149
0.029676,0.085381,0,76,0.004088,0.000801,0.147278,804,0.008937
0.024957,0.099157,0,76,0.039935,0.000722,0.144983,804,0.009698
0.03166,0.102283,0,76,0.004208,0.000831,0.168758,804,0.009558
0.025818,0.084069,0,76,0.002995,0.000682,0.103865,804,0.007204
0.032311,0.097403,0,76,0.010219,0.000622,0.102433,804,0.007153
0.029776,0.082987,0,76,0.004288,0.000741,0.145565,804,0.010219
0.024506,0.083317,0,76,0.004478,0.000822,0.149492,804,0.010099
0.023675,0.09012,0,76,0.005039,0.001062,0.204195,804,0.012313
0.023284,0.086322,0,76,0.004759,0.000992,0.183466,804,0.008636
0.026109,0.083157,0,76,0.003957,0.000862,0.148881,804,0.009778
0.024637,0.076905,0,76,0.003216,0.000591,0.103625,804,0.008076
0.024055,0.066856,0,76,0.003376,0.000661,0.144273,804,0.009217
0.022062,0.07961,0,76,0.003687,0.000801,0.163619,804,0.009558
0.023394,0.080261,0,76,0.002535,0.000581,0.125386,804,0.008687
0.023083,0.075382,0,76,0.003146,0.000581,0.103846,804,0.008055
0.024015,0.067047,0,76,0.003376,0.000691,0.143661,804,0.009839
0.026821,0.095349,0,76,0.003687,0.000812,0.148219,804,0.01047
0.027031,0.080181,0,76,0.003386,0.000732,0.144973,804,0.009538
0.025548,0.088507,0,76,0.004368,0.000811,0.150324,804,0.010109
0.027822,0.086273,0,76,0.002935,0.000621,0.106942,804,0.007644
0.028484,0.111109,0,76,0.004909,0.001012,0.188986,804,0.012314
0.028403,0.14825,0,76,0.012894,0.003076,0.292541,804,0.017423
0.024046,0.133882,0,76,0.011822,0.002435,0.276281,804,0.014186
0.030978,0.111511,0,76,0.012303,0.002024,0.269448,804,0.015539
0.027411,0.110258,0,76,0.007544,0.001563,0.23327,804,0.013195
0.022943,0.097524,0,76,0.00512,0.001212,0.194697,804,0.01069
0.028303,0.108174,0,76,0.00539,0.001072,0.198244,804,0.012123
0.027101,0.281571,0,76,0.005039,0.001122,0.225586,804,0.012363
0.02641,0.099668,0,76,0.00514,0.001082,0.262965,804,0.014157
0.028804,0.08497,0,76,0.00536,0.001293,0.199306,804,0.012253
0.031179,0.110358,0,76,0.00542,0.001092,0.207682,804,0.013205
0.027322,0.10096,0,76,0.0052,0.001122,0.224002,804,0.012514
0.030217,0.114466,0,76,0.005651,0.001172,0.228881,804,0.011893
0.029205,0.267124,0,76,0.006241,0.001183,0.214194,804,0.013164
0.025779,0.100429,0,76,0.00522,0.001122,0.205828,804,0.012474
0.027943,0.109266,0,76,0.0055,0.001052,0.208052,804,0.013145
0.028413,0.115097,0,76,0.00505,0.001102,0.207571,804,0.011853
0.028303,0.115648,0,76,0.00517,0.001192,0.244641,804,0.014768
0.029927,0.105368,0,76,0.00489,0.001082,0.213402,804,0.011993
0.027071,0.101551,0,76,0.004959,0.001082,0.207231,804,0.011872
0.029405,0.19119,0,76,0.00505,0.001112,0.206559,804,0.012694
0.02686,0.10578,0,76,0.005109,0.001173,0.2439,804,0.012283
0.027332,0.114987,0,76,0.005049,0.001132,0.227519,804,0.012063
0.026099,0.260621,0,76,0.00502,0.001102,0.232127,804,0.013726
0.026349,0.096051,0,76,0.00513,0.001132,0.245192,804,0.012424
0.024346,0.102994,0,76,0.004919,0.001092,0.20682,804,0.013025
0.029436,0.108545,0,76,0.00539,0.001172,0.2549,804,0.014097
0.029495,0.106551,0,76,0.00532,0.001152,0.23329,804,0.012764
0.024316,0.103495,0,76,0.004909,0.001122,0.216879,804,0.014437
0.029326,0.101611,0,76,0.004709,0.001072,0.209976,804,0.011662
0.029155,0.11682,0,76,0.004869,0.001112,0.204516,804,0.011882
0.025167,0.101792,0,76,0.00496,0.001122,0.20684,804,0.012293
0.027942,0.113434,0,76,0.00502,0.001122,0.208843,804,0.011823
0.024757,0.104697,0,76,0.00523,0.001122,0.210116,804,0.011953
0.025288,0.105509,0,76,0.00542,0.001112,0.215436,804,0.013606
0.028213,0.099267,0,76,0.00495,0.001042,0.206589,804,0.011532
0.027742,0.111029,0,76,0.004829,0.001113,0.207681,804,0.012624
0.024807,0.1061,0,76,0.00531,0.001102,0.237648,804,0.015149
0.028864,0.085512,0,76,0.004528,0.000962,0.200047,804,0.011392
0.02636,0.113263,0,76,0.00507,0.001102,0.205237,804,0.012894
0.029366,0.113524,0,76,0.00536,0.001092,0.20717,804,0.011712
0.028835,0.104477,0,76,0.004979,0.001122,0.242968,804,0.011732
0.026429,0.111971,0,76,0.00528,0.001203,0.248638,804,0.024106
0.029095,0.224713,0,76,0.00503,0.001122,0.3288,804,0.011502
0.050705,0.186952,0,76,0.00514,0.001082,0.217841,804,0.012844
0.02661,0.101051,0,76,0.004969,0.001072,0.206379,804,0.011392
0.029536,0.112311,0,76,0.004819,0.001133,0.215245,804,0.014618
0.026059,0.119997,0,76,0.00531,0.001142,0.21207,804,0.025327
0.022573,0.236015,0,76,0.005209,0.001062,0.210558,804,0.011722
0.028333,0.116811,0,76,0.005921,0.001332,0.208463,804,0.013606
0.027532,0.088888,0,76,0.006251,0.001193,0.202421,804,0.012414
0.027532,0.305395,0,76,0.006052,0.001072,0.209084,804,0.012694
0.027843,0.101802,0,76,0.006983,0.001533,0.210647,804,0.012383
0.017643,0.088267,0,76,0.025598,0.000972,0.213042,804,0.012613
0.02659,0.099428,0,76,0.006352,0.001092,0.218051,804,0.012133
0.02668,0.11118,0,76,0.00566,0.001092,0.22792,804,0.014087
0.026841,0.083507,0,76,0.004509,0.001042,0.199786,804,0.011853
0.024577,0.1117,0,76,0.005541,0.001132,0.218822,804,0.013225
0.02652,0.108324,0,76,0.00509,0.001122,0.218923,804,0.012423
0.025267,0.104968,0,76,0.004889,0.001062,0.213463,804,0.012113
0.02647,0.107342,0,76,0.00512,0.001112,0.207531,804,0.011923
0.025698,0.103866,0,76,0.005059,0.001082,0.256163,804,0.014097
0.025248,0.115337,0,76,0.070503,0.002846,0.28675,804,0.016582
0.023354,0.100259,0,76,0.012533,0.002325,0.282953,804,0.016261
0.02638,0.245893,0,76,0.012133,0.002705,0.253929,804,0.014808
0.023184,0.109607,0,76,0.009518,0.001853,0.26535,804,0.014107
0.02672,0.101632,0,76,0.006472,0.001272,0.20117,804,0.011882
0.027391,0.21743,0,76,0.006132,0.001112,0.240323,804,0.012754
0.026891,0.101892,0,76,0.005019,0.000942,0.203844,804,0.013396
0.026109,0.108024,0,76,0.00551,0.001022,0.19068,804,0.012072
0.03156,0.109947,0,76,0.004889,0.001112,0.19082,804,0.01073
0.022352,0.214965,0,76,0.00534,0.001273,0.225936,804,0.013545
0.024927,0.096693,0,76,0.005841,0.001132,0.220325,804,0.012824
0.028293,0.119275,0,76,0.005961,0.001142,0.28082,804,0.011872
0.025368,0.114515,0,76,0.005581,0.001132,0.246074,804,0.013215
0.02635,0.097994,0,76,0.00512,0.000982,0.195639,804,0.011712
0.024136,0.09022,0,76,0.005069,0.001012,0.19102,804,0.011442
0.023594,0.22291,0,76,0.00515,0.001122,0.211689,804,0.013316
0.027522,0.110989,0,76,0.005381,0.001172,0.213923,804,0.012203
0.025038,0.10619,0,76,0.00542,0.012113,0.237498,804,0.015228
0.022993,0.082365,0,76,0.004869,0.001022,0.20138,804,0.013105
0.023625,0.088807,0,76,0.004809,0.001022,0.191441,804,0.012053
0.02662,0.099998,0,76,0.005491,0.001132,0.214073,804,0.012925
0.025308,0.220145,0,76,0.043973,0.001172,0.190499,804,0.011742
0.026861,0.115758,0,76,0.00523,0.001122,0.229994,804,0.015429
0.025308,0.26026,0,76,0.007485,0.001723,0.26506,804,0.012714
0.02667,0.107964,0,76,0.00537,0.001122,0.223501,804,0.012584
0.022522,0.092635,0,76,0.004669,0.001012,0.192673,804,0.011321
0.027182,0.098345,0,76,0.004769,0.001012,0.204525,804,0.012484
